cia,año_mes_ocu,año_mes_mov,atipico,moneda,tipocambio,monto_ocu,monto_pag,monto_gto,monto_syr
H,201407,201410,0,MXP,13.433,98279.26,-98016.92,2700,0
H,201407,201411,0,MXP,13.4773,6203.88,-39741.42,750,0
H,201407,201412,0,MXP,13.8965,21877.03,-40133.35,600,0
H,201407,201501,0,MXP,14.7414,1513.82,-3013.82,0,0
H,201407,201502,0,MXP,14.9885,768.97,-768.97,0,0
H,201407,201503,0,MXP,14.9553,4492,-2992,0,0
H,201407,201504,0,MXP,15.2647,21797.77,-21797.77,0,0
H,201407,201505,0,MXP,15.3714,5223.92,-5223.92,0,0
H,201407,201506,0,MXP,15.3815,-456.43,-642.46,0,0
H,201407,201507,0,MXP,15.6854,60.69,-1560.69,0,0
H,201407,201509,0,MXP,16.7829,1500,0,0,0
H,201407,201510,0,MXP,16.9053,12005.95,-13505.95,150,0
H,201407,201512,0,MXP,16.5856,-38872.95,-2357.05,0,0
H,201407,201604,0,MXP,17.237,777.6,-777.6,0,0
H,201407,201607,0,MXP,18.4646,0,0,0,0
H,201408,201408,0,MXP,13.2269,119382.66,-2282.66,0,0
H,201408,201409,0,MXP,13.0763,89415.6,-106921.01,2550,0
H,201408,201410,0,MXP,13.433,60351.49,-111561.35,1250,0
H,201408,201411,0,MXP,13.4773,27237.88,-41277.27,1700,0
H,201408,201412,0,MXP,13.8965,31910.11,-51233.39,650,0
H,201408,201501,0,MXP,14.7414,3013.42,-5013.42,0,0
H,201408,201502,0,MXP,14.9885,1807.53,-1807.53,0,0
H,201408,201503,0,MXP,14.9553,3362.07,-3362.07,0,0
H,201408,201505,0,MXP,15.3714,4049.9,0,0,0
H,201408,201506,0,MXP,15.3815,0,0,0,0
H,201408,201507,0,MXP,15.6854,0,-4049.9,0,0
H,201408,201512,0,MXP,16.5856,-9000,0,0,0
H,201408,201603,0,MXP,18.102,-374,-1126,0,0
H,201408,201604,0,MXP,17.237,-2522.06,0,0,0
H,201408,201804,0,MXP,18.2709,0,0,0,0
H,201409,201409,0,MXP,13.0763,650756.09,-40431.18,1050,0
H,201409,201410,0,MXP,13.433,243608.9,-523081.63,9400,0
H,201409,201411,0,MXP,13.4773,154551.1,-283824.54,7450,0
H,201409,201412,0,MXP,13.8965,117545.06,-238765.83,3000,0
H,201409,201501,0,MXP,14.7414,17104.17,-20878.26,150,0
H,201409,201502,0,MXP,14.9885,21208.92,-17435.29,150,0
H,201409,201503,0,MXP,14.9553,21953.96,-30608.37,450,0
H,201409,201504,0,MXP,15.2647,7011.77,-6229.78,150,0
H,201409,201505,0,MXP,15.3714,2653.29,-4153.29,0,0
H,201409,201506,0,MXP,15.3815,2910,-2741.99,200,0
H,201409,201507,0,MXP,15.6854,640,-640,350,0
H,201409,201508,0,MXP,16.0772,9329.6,-8347.2,0,0
H,201409,201509,0,MXP,16.7829,6268.96,-8730.21,0,0
H,201409,201510,0,MXP,16.9053,1184.48,-1184.48,0,0
H,201409,201512,0,MXP,16.5856,-63358.62,0,0,0
H,201409,201602,0,MXP,18.1935,600,-664,0,0
H,201409,201603,0,MXP,18.102,900,600,0,0
H,201409,201604,0,MXP,17.237,-6863.45,-888.18,0,0
H,201409,201605,0,MXP,17.1767,1425.66,-1125.66,0,0
H,201409,201606,0,MXP,18.4118,0,-300,0,0
H,201409,201609,0,MXP,18.8611,450,536,0,0
H,201409,201610,0,MXP,19.3776,-536,0,0,0
H,201409,201611,0,MXP,18.8887,-450,0,0,0
H,201409,201709,0,MXP,17.8145,0,0,200,0
H,201410,201410,0,MXP,13.433,939379.74,-97208.42,1700,0
H,201410,201411,0,MXP,13.4773,248113.27,-669252.82,13650,0
H,201410,201412,0,MXP,13.8965,411135.89,-703885.67,13050,0
H,201410,201501,0,MXP,14.7414,57395.02,-76573,150,0
H,201410,201502,0,MXP,14.9885,51887.2,-49594.18,100,0
H,201410,201503,0,MXP,14.9553,38101.06,-68099.63,1950,0
H,201410,201504,0,MXP,15.2647,2539,-8028.56,150,0
H,201410,201505,0,MXP,15.3714,12048.09,-13285.59,0,0
H,201410,201506,0,MXP,15.3815,2553.26,-7553.65,150,0
H,201410,201507,0,MXP,15.6854,8534.1,-8996.1,0,0
H,201410,201508,0,MXP,16.0772,-296.5,-3811.29,0,0
H,201410,201509,0,MXP,16.7829,5000,-5605.72,0,0
H,201410,201510,0,MXP,16.9053,-815,-685,0,0
H,201410,201511,0,MXP,16.5244,-620.63,0,0,0
H,201410,201512,0,MXP,16.5856,-52661.91,-3463.09,0,0
H,201410,201603,0,MXP,18.102,275,-275,0,0
H,201410,201604,0,MXP,17.237,-5800.22,-449.65,0,0
H,201410,201610,0,MXP,19.3776,2000,-2000,0,0
H,201410,201612,0,MXP,20.5155,1024.7,-1024.7,0,0
H,201411,201411,0,MXP,13.4773,813819.28,-105670.52,1500,0
H,201411,201412,0,MXP,13.8965,292693.89,-833410.71,19440,0
H,201411,201501,0,MXP,14.7414,67626.8,-83591.29,450,0
H,201411,201502,0,MXP,14.9885,156499.55,-158362.57,1930,0
H,201411,201503,0,MXP,14.9553,60250.23,-126842.91,2100,0
H,201411,201504,0,MXP,15.2647,17358.33,-27201.63,450,0
H,201411,201505,0,MXP,15.3714,161.87,-4661.87,0,0
H,201411,201506,0,MXP,15.3815,27449.33,-33479.95,800,0
H,201411,201507,0,MXP,15.6854,7226.64,-10410.23,0,0
H,201411,201508,0,MXP,16.0772,36788.04,-40898.26,0,0
H,201411,201509,0,MXP,16.7829,1268.6,-2771.63,0,0
H,201411,201510,0,MXP,16.9053,0.01,0,0,0
H,201411,201512,0,MXP,16.5856,24499.78,-28999.78,200,0
H,201411,201601,0,MXP,17.2487,2493.96,-2493.96,0,0
H,201411,201602,0,MXP,18.1935,3000,3888.55,0,0
H,201411,201604,0,MXP,17.237,-54842.4,-1387.15,400,0
H,201411,201605,0,MXP,17.1767,500,-500,0,0
H,201411,201606,0,MXP,18.4118,650,-650,0,0
H,201411,201607,0,MXP,18.4646,0,3480,0,0
H,201411,201608,0,MXP,18.7837,-3480,0,0,0
H,201411,201710,0,MXP,18.159,4983.5,0,0,0
H,201411,201711,0,MXP,19.1478,0,-4380,0,0
H,201411,201712,0,MXP,18.6229,-603.5,0,0,0
H,201412,201412,0,MXP,13.8965,481098.29,-96578.29,2300,0
H,201412,201501,0,MXP,14.7414,98632.41,-264738.62,4050,0
H,201412,201502,0,MXP,14.9885,162300.96,-230187.36,3785,0
H,201412,201503,0,MXP,14.9553,33351.36,-87270.4,3050,0
H,201412,201504,0,MXP,15.2647,16237.03,-36975.01,1650,0
H,201412,201505,0,MXP,15.3714,18937,-24402,150,0
H,201412,201506,0,MXP,15.3815,13414.9,-11519.75,150,0
H,201412,201507,0,MXP,15.6854,511.77,-5176.77,150,0
H,201412,201508,0,MXP,16.0772,5910,-9260,0,0
H,201412,201509,0,MXP,16.7829,2996.86,-22972.75,0,0
H,201412,201510,0,MXP,16.9053,-550,0,0,0
H,201412,201511,0,MXP,16.5244,868.96,-1311.96,0,0
H,201412,201512,0,MXP,16.5856,-2950,-1725,0,0
H,201412,201604,0,MXP,17.237,-38641.63,0,0,0
H,201412,201605,0,MXP,17.1767,3914.06,-3914.06,200,0
H,201412,201606,0,MXP,18.4118,600,-600,0,0
H,201412,201607,0,MXP,18.4646,3662,-3662,0,0
H,201412,201710,0,MXP,18.159,2890.97,-1330,0,0
H,201412,201712,0,MXP,18.6229,-1560.97,0,0,0
H,201501,201501,0,MXP,14.7414,493284.68,-24335.01,300,0
H,201501,201501,1,MXP,14.7414,4500,0,0,0
H,201501,201502,0,MXP,14.9885,60629.67,-316113.31,8950,0
H,201501,201502,1,MXP,14.9885,48681.29,-27987.44,150,0
H,201501,201503,0,MXP,14.9553,78355.08,-188744.87,5560,0
H,201501,201503,1,MXP,14.9553,31790,-23108.79,0,0
H,201501,201504,1,MXP,15.2647,20620.35,-35216.13,150,0
H,201501,201504,0,MXP,15.2647,45715.81,-80253.71,2130,0
H,201501,201505,0,MXP,15.3714,16884.51,-23946.31,850,0
H,201501,201505,1,MXP,15.3714,0,-12909.28,0,0
H,201501,201506,1,MXP,15.3815,0,-4900,0,0
H,201501,201506,0,MXP,15.3815,4436.4,-17602.55,0,0
H,201501,201507,0,MXP,15.6854,8666.16,-8941.16,0,0
H,201501,201507,1,MXP,15.6854,1380,-1380,0,0
H,201501,201508,0,MXP,16.0772,-1135.46,-3685.92,150,0
H,201501,201508,1,MXP,16.0772,330,-330,0,0
H,201501,201509,0,MXP,16.7829,6426.08,-5050,0,0
H,201501,201510,0,MXP,16.9053,8615.11,-10791.19,0,0
H,201501,201511,0,MXP,16.5244,4709.32,-4709.32,50,0
H,201501,201512,0,MXP,16.5856,-1050,-450,0,0
H,201501,201512,1,MXP,16.5856,0,-1470,0,0
H,201501,201601,0,MXP,17.2487,1500,0,0,0
H,201501,201604,0,MXP,17.237,-42107.87,-306.14,0,0
H,201501,201606,0,MXP,18.4118,600,-600,0,0
H,201501,201708,0,MXP,17.8646,0,0,150,0
H,201502,201502,0,MXP,14.9885,741301.7,-72520.68,600,0
H,201502,201502,1,MXP,14.9885,58174.34,-46968.43,0,0
H,201502,201503,1,MXP,14.9553,131834.32,-135097.09,450,0
H,201502,201503,0,MXP,14.9553,80665.67,-507262.41,15700,0
H,201502,201504,0,MXP,15.2647,177414.2,-270654.36,4690,0
H,201502,201504,1,MXP,15.2647,41887.24,-26604.37,330,0
H,201502,201505,0,MXP,15.3714,28636.97,-75791.83,1800,0
H,201502,201505,1,MXP,15.3714,85268.32,-104156.33,150,0
H,201502,201506,1,MXP,15.3815,0,-4338,0,0
H,201502,201506,0,MXP,15.3815,31942.15,-55750.91,450,0
H,201502,201507,0,MXP,15.6854,12346.17,-16668.7,150,0
H,201502,201508,0,MXP,16.0772,11561.88,-25974.31,1350,0
H,201502,201509,0,MXP,16.7829,1400,1059.2,300,0
H,201502,201510,1,MXP,16.9053,3193.5,-3193.5,0,0
H,201502,201510,0,MXP,16.9053,3705,-6943,150,0
H,201502,201511,0,MXP,16.5244,2640.7,-3523.2,0,0
H,201502,201512,0,MXP,16.5856,5665.95,-8060.95,0,0
H,201502,201602,0,MXP,18.1935,5790.26,-6888.5,0,0
H,201502,201603,0,MXP,18.102,500,-2355.2,0,0
H,201502,201604,0,MXP,17.237,-48000,0,0,0
H,201502,201605,0,MXP,17.1767,-4235.8,0,0,0
H,201502,201607,0,MXP,18.4646,700,-700,0,0
H,201502,201610,0,MXP,19.3776,600,-600,0,0
H,201502,201611,0,MXP,18.8887,3612.59,-3612.59,0,0
H,201502,201612,0,MXP,20.5155,3939,-3939,0,0
H,201502,201702,0,MXP,20.7908,2190,-2190,0,0
H,201502,201907,0,MXP,19.2087,218,-218,0,0
H,201503,201503,0,MXP,14.9553,799730.98,-85501.55,1800,0
H,201503,201503,1,MXP,14.9553,76418.47,-44144.03,150,0
H,201503,201504,0,MXP,15.2647,115695.33,-578583.27,16200,0
H,201503,201504,1,MXP,15.2647,60294.66,-66785,300,0
H,201503,201505,0,MXP,15.3714,105976.05,-219017.34,6080,0
H,201503,201505,1,MXP,15.3714,27431.91,-24313.51,150,0
H,201503,201506,1,MXP,15.3815,129025.11,-132706.11,380,0
H,201503,201506,0,MXP,15.3815,47640.31,-89318.33,1150,0
H,201503,201507,0,MXP,15.6854,31321.38,-50928.42,150,0
H,201503,201507,1,MXP,15.6854,7951.99,-2544.98,0,0
H,201503,201508,0,MXP,16.0772,19043.77,-39338.93,1950,0
H,201503,201508,1,MXP,16.0772,15705,-33673.51,0,0
H,201503,201509,1,MXP,16.7829,9216.11,-20376.11,0,0
H,201503,201509,0,MXP,16.7829,4937.04,-10652.83,300,0
H,201503,201510,1,MXP,16.9053,1500,-1500,0,0
H,201503,201510,0,MXP,16.9053,8430.18,-8430,0,0
H,201503,201511,0,MXP,16.5244,2970.45,-4239.82,800,0
H,201503,201512,0,MXP,16.5856,3917.68,-8167.68,350,0
H,201503,201601,0,MXP,17.2487,1440.03,-1440.03,0,0
H,201503,201602,0,MXP,18.1935,-4474.08,39.06,0,0
H,201503,201603,0,MXP,18.102,1000,-1000,0,0
H,201503,201604,1,MXP,17.237,20592.91,-22092.91,0,0
H,201503,201604,0,MXP,17.237,-38800,0,0,0
H,201503,201605,1,MXP,17.1767,250,-250,200,0
H,201503,201605,0,MXP,17.1767,-1050,-1199.98,0,0
H,201503,201606,0,MXP,18.4118,2783.59,-1120,0,0
H,201503,201607,0,MXP,18.4646,0,-1663.59,0,0
H,201503,201608,0,MXP,18.7837,1480,-1480,0,0
H,201503,201609,0,MXP,18.8611,9088,-8388.02,0,0
H,201503,201610,0,MXP,19.3776,1720,-1720,0,0
H,201503,201611,0,MXP,18.8887,-699.98,0,0,0
H,201503,201612,0,MXP,20.5155,1090,-1090,0,0
H,201503,201710,0,MXP,18.159,4490.33,-2980,0,0
H,201503,201801,0,MXP,19.6629,-1510.33,0,0,0
H,201503,201803,0,MXP,18.8331,880.24,-325.86,0,0
H,201503,201806,0,MXP,19.9759,-554.38,0,0,0
H,201504,201504,0,MXP,15.2647,554564.16,-10605.75,0,0
H,201504,201504,1,MXP,15.2647,7500,0,0,0
H,201504,201505,0,MXP,15.3714,86319.5,-380158.13,12400,0
H,201504,201505,1,MXP,15.3714,24701.67,-26201.67,0,0
H,201504,201506,0,MXP,15.3815,98268.19,-230976.11,5380,0
H,201504,201506,1,MXP,15.3815,69872.01,-74372.01,330,0
H,201504,201507,1,MXP,15.6854,3223.42,-2023.42,0,0
H,201504,201507,0,MXP,15.6854,50940.77,-80458.81,1830,0
H,201504,201508,0,MXP,16.0772,24651.75,-45158.16,1800,0
H,201504,201509,1,MXP,16.7829,43669.23,-44269.23,0,0
H,201504,201509,0,MXP,16.7829,14343.16,-22779.17,1200,0
H,201504,201510,0,MXP,16.9053,13208.74,-9324.34,150,0
H,201504,201510,1,MXP,16.9053,1724.1,-1724.1,0,0
H,201504,201511,0,MXP,16.5244,0,-4300,500,0
H,201504,201511,1,MXP,16.5244,-2100,0,0,0
H,201504,201512,0,MXP,16.5856,476.67,-2550.08,600,0
H,201504,201601,0,MXP,17.2487,313.8,-1040.39,0,0
H,201504,201601,1,MXP,17.2487,2100,-2100,0,0
H,201504,201602,0,MXP,18.1935,-4000.92,-519.44,0,0
H,201504,201604,0,MXP,17.237,-48000,0,0,0
H,201504,201605,0,MXP,17.1767,-3215.44,0,0,0
H,201504,201609,1,MXP,18.8611,1200,-1200,0,0
H,201504,201610,1,MXP,19.3776,1980,-1980,0,0
H,201505,201505,1,MXP,15.3714,15016.07,-1516.07,0,0
H,201505,201505,0,MXP,15.3714,682548.46,-39657.09,150,0
H,201505,201506,1,MXP,15.3815,130248.2,-95172,350,0
H,201505,201506,0,MXP,15.3815,98759.69,-459881.49,16000,0
H,201505,201507,1,MXP,15.6854,135849.78,-79230.73,0,0
H,201505,201507,0,MXP,15.6854,124556.01,-285076.72,7250,0
H,201505,201508,0,MXP,16.0772,45435.21,-86155.48,3350,0
H,201505,201508,1,MXP,16.0772,-8060.43,-17760.77,0,0
H,201505,201509,1,MXP,16.7829,-11601.49,-61225.75,150,0
H,201505,201509,0,MXP,16.7829,38213.58,-54306.29,1830,0
H,201505,201510,1,MXP,16.9053,144048.53,-50595.34,0,0
H,201505,201510,0,MXP,16.9053,121949.85,-24397.96,150,0
H,201505,201511,1,MXP,16.5244,275,-275,0,0
H,201505,201511,0,MXP,16.5244,9894,-11496.59,150,0
H,201505,201512,1,MXP,16.5856,3025,-3025,0,0
H,201505,201512,0,MXP,16.5856,6099.88,-7599.88,300,0
H,201505,201601,0,MXP,17.2487,275,-275,0,0
H,201505,201602,0,MXP,18.1935,-4846.24,3578.5,0,0
H,201505,201603,0,MXP,18.102,2016.75,-3516.75,0,0
H,201505,201604,0,MXP,17.237,736.5,-736.5,0,0
H,201505,201604,1,MXP,17.237,3000,-3000,0,0
H,201505,201605,0,MXP,17.1767,-50760.34,-4757.1,0,0
H,201505,201609,0,MXP,18.8611,0,800,0,0
H,201505,201611,0,MXP,18.8887,-1400,0,0,0
H,201505,201612,1,MXP,20.5155,3000,-3000,0,0
H,201505,201701,0,MXP,20.6194,3148.68,-3148.68,0,0
H,201505,201802,0,MXP,18.6069,-100000,0,0,0
H,201505,201802,1,MXP,18.6069,0,-100000,0,0
H,201506,201506,1,MXP,15.3815,34667.59,-24167.59,0,0
H,201506,201506,0,MXP,15.3815,707112.16,-79273.15,900,0
H,201506,201507,0,MXP,15.6854,154962.45,-526123.77,15030,0
H,201506,201507,1,MXP,15.6854,55226.44,-61301.99,300,0
H,201506,201508,0,MXP,16.0772,40840.76,-176534.1,6660,0
H,201506,201508,1,MXP,16.0772,51117.46,-52617.46,0,0
H,201506,201509,0,MXP,16.7829,31254.11,-64910.02,2400,0
H,201506,201509,1,MXP,16.7829,50713.31,-52213.31,0,0
H,201506,201510,0,MXP,16.9053,27612.7,-56251.7,1800,0
H,201506,201510,1,MXP,16.9053,18867.77,-18867.77,0,0
H,201506,201511,0,MXP,16.5244,6298.05,-12642.02,650,0
H,201506,201511,1,MXP,16.5244,21664.18,-22388.63,0,0
H,201506,201512,0,MXP,16.5856,10739.19,-20439.1,600,0
H,201506,201512,1,MXP,16.5856,2207.66,-2907.66,0,0
H,201506,201601,0,MXP,17.2487,1200,-1200,0,0
H,201506,201602,0,MXP,18.1935,-5046.47,3023.43,0,0
H,201506,201603,0,MXP,18.102,3307.9,-5871.9,150,0
H,201506,201604,0,MXP,17.237,-94.09,-605,0,0
H,201506,201605,0,MXP,17.1767,1500,-859.43,0,0
H,201506,201606,0,MXP,18.4118,-27445,-6055,0,0
H,201506,201607,0,MXP,18.4646,700,-700,0,0
H,201506,201608,1,MXP,18.7837,12672.54,-12672.54,0,0
H,201506,201608,0,MXP,18.7837,-2477.94,-2022.06,0,0
H,201506,201609,0,MXP,18.8611,0,859.43,0,0
H,201506,201611,0,MXP,18.8887,-859.43,0,0,0
H,201506,201612,0,MXP,20.5155,-1064,1064,0,0
H,201506,201612,1,MXP,20.5155,14350,-14350,0,0
H,201506,201811,0,MXP,20.3177,503.5,-503.5,0,0
H,201507,201507,1,MXP,15.6854,7500,0,0,0
H,201507,201507,0,MXP,15.6854,176964.73,-43887.78,750,0
H,201507,201508,1,MXP,16.0772,42412.85,-46912.85,300,0
H,201507,201508,0,MXP,16.0772,49679.76,-137329.5,5450,0
H,201507,201509,0,MXP,16.7829,17548.32,-32888.05,1200,0
H,201507,201509,1,MXP,16.7829,75941.67,-77441.67,0,0
H,201507,201510,1,MXP,16.9053,19765.52,-21265.52,150,0
H,201507,201510,0,MXP,16.9053,38451.79,-42391.25,600,0
H,201507,201511,0,MXP,16.5244,5807.46,-20879.48,600,0
H,201507,201512,0,MXP,16.5856,19406.67,-24182.67,150,0
H,201507,201601,0,MXP,17.2487,1500,0,0,0
H,201507,201602,0,MXP,18.1935,1494.49,-360.97,150,0
H,201507,201603,0,MXP,18.102,-612.36,-2387.64,150,0
H,201507,201604,0,MXP,17.237,250,1299.66,0,0
H,201507,201605,0,MXP,17.1767,1500,0,0,0
H,201507,201606,0,MXP,18.4118,-1500,0,0,0
H,201507,201607,0,MXP,18.4646,1500,200,0,0
H,201507,201608,0,MXP,18.7837,-8119.01,-550,0,0
H,201507,201609,0,MXP,18.8611,1500,0,0,0
H,201507,201610,0,MXP,19.3776,4198.37,-1928.77,0,0
H,201507,201611,0,MXP,18.8887,-826.67,-4183.77,200,0
H,201507,201612,0,MXP,20.5155,2500,-3273.33,150,0
H,201507,201803,0,MXP,18.8331,1500,0,0,0
H,201507,201806,0,MXP,19.9759,-1500,0,0,0
H,201508,201508,0,MXP,16.0772,137666.57,-5666.57,0,0
H,201508,201508,1,MXP,16.0772,19720.87,0,0,0
H,201508,201509,1,MXP,16.7829,7000,-23720.87,0,0
H,201508,201509,0,MXP,16.7829,46084.02,-112320.02,4450,0
H,201508,201510,0,MXP,16.9053,78152.67,-93748.27,2300,0
H,201508,201510,1,MXP,16.9053,29193.11,-20956.9,0,0
H,201508,201511,0,MXP,16.5244,34917.16,-60655.15,2150,0
H,201508,201511,1,MXP,16.5244,44709.24,-55945.45,150,0
H,201508,201512,0,MXP,16.5856,32770.52,-49630.11,1400,0
H,201508,201601,0,MXP,17.2487,3190.6,-3190.6,0,0
H,201508,201602,0,MXP,18.1935,147.02,-2200.5,0,0
H,201508,201603,0,MXP,18.102,375,-725,0,0
H,201508,201604,0,MXP,17.237,2320,-2320,0,0
H,201508,201605,0,MXP,17.1767,2680,0,0,0
H,201508,201606,0,MXP,18.4118,0,-2680,0,0
H,201508,201607,0,MXP,18.4646,4050,0,0,0
H,201508,201608,0,MXP,18.7837,-5077.34,-2640,0,0
H,201508,201609,0,MXP,18.8611,1030,-1030,0,0
H,201508,201610,0,MXP,19.3776,295.3,0,0,0
H,201508,201611,0,MXP,18.8887,-295.3,0,0,0
H,201508,201612,0,MXP,20.5155,-987.76,987.76,0,0
H,201508,201803,0,MXP,18.8331,1500,0,0,0
H,201508,201806,0,MXP,19.9759,-1500,0,0,0
H,201508,201807,0,MXP,19.6912,652.97,-652.97,0,0
H,201508,201912,0,MXP,19.5352,0,0,200,0
H,201509,201509,0,MXP,16.7829,625690.31,-42474.6,2100,0
H,201509,201509,1,MXP,16.7829,10500,0,0,0
H,201509,201510,1,MXP,16.9053,86593.59,-81532.01,450,0
H,201509,201510,0,MXP,16.9053,152255.24,-476659.36,17600,0
H,201509,201511,1,MXP,16.5244,80378.51,-89346.81,200,0
H,201509,201511,0,MXP,16.5244,115306.29,-225199.35,10650,0
H,201509,201512,0,MXP,16.5856,138608.88,-231284.76,5850,0
H,201509,201512,1,MXP,16.5856,79629.11,-83605.11,0,0
H,201509,201601,0,MXP,17.2487,4197.54,-3626,0,0
H,201509,201601,1,MXP,17.2487,7177.24,-7177.24,0,0
H,201509,201602,0,MXP,18.1935,26724.07,-18231.15,150,0
H,201509,201602,1,MXP,18.1935,2900,-1400,0,0
H,201509,201603,0,MXP,18.102,16215.29,-28570.47,0,0
H,201509,201603,1,MXP,18.102,649.99,-650,0,0
H,201509,201604,0,MXP,17.237,30716.84,-33266.26,650,0
H,201509,201604,1,MXP,17.237,31346.08,-32596.08,200,0
H,201509,201605,0,MXP,17.1767,-3819.41,-11290,400,0
H,201509,201605,1,MXP,17.1767,22858.02,-22858.01,200,0
H,201509,201606,0,MXP,18.4118,1037.93,-5667.03,200,0
H,201509,201606,1,MXP,18.4118,19393.31,-9250,0,0
H,201509,201607,0,MXP,18.4646,5170.26,-5170.26,0,0
H,201509,201607,1,MXP,18.4646,0,-10393.31,0,0
H,201509,201608,1,MXP,18.7837,4382.72,-7000,0,0
H,201509,201608,0,MXP,18.7837,-23263.61,-4946.62,0,0
H,201509,201609,0,MXP,18.8611,1007.6,2960.87,0,0
H,201509,201611,0,MXP,18.8887,-4731.12,0,0,0
H,201509,201612,0,MXP,20.5155,5916.65,-7607.77,0,0
H,201509,201702,0,MXP,20.7908,930,0,0,0
H,201509,201703,0,MXP,19.9957,0,-930,0,0
H,201509,201708,0,MXP,17.8646,3618.47,-3518.47,0,0
H,201509,201709,0,MXP,17.8145,938.75,0,0,0
H,201509,201710,0,MXP,18.159,-100,-938.75,0,0
H,201510,201510,1,MXP,16.9053,12716.82,-2216.82,0,0
H,201510,201510,0,MXP,16.9053,855933.67,-103316.61,1350,0
H,201510,201511,1,MXP,16.5244,184352.6,-118205.66,650,0
H,201510,201511,0,MXP,16.5244,204588.14,-553935.26,20100,0
H,201510,201512,1,MXP,16.5856,46799.4,-116046.34,0,0
H,201510,201512,0,MXP,16.5856,268395.18,-599562.97,21830,0
H,201510,201601,1,MXP,17.2487,32297.39,-23780,0,0
H,201510,201601,0,MXP,17.2487,30378.31,-32463.35,0,0
H,201510,201602,1,MXP,18.1935,-7400,0,0,0
H,201510,201602,0,MXP,18.1935,30804.98,-36115.94,150,0
H,201510,201603,0,MXP,18.102,28815.3,-37657.88,400,0
H,201510,201604,1,MXP,17.237,38555.24,-37615.24,0,0
H,201510,201604,0,MXP,17.237,17828.32,-21402.57,600,0
H,201510,201605,1,MXP,17.1767,4900,-13417.39,150,0
H,201510,201605,0,MXP,17.1767,10142.5,-12671.93,1200,0
H,201510,201606,1,MXP,18.4118,1320,-1320,0,0
H,201510,201606,0,MXP,18.4118,22101.07,-27049.35,400,0
H,201510,201607,1,MXP,18.4646,4000,0,0,0
H,201510,201607,0,MXP,18.4646,6974.04,-6974.04,0,0
H,201510,201608,0,MXP,18.7837,3424.14,-3424.14,0,0
H,201510,201608,1,MXP,18.7837,400,-4400,0,0
H,201510,201609,0,MXP,18.8611,8090,-5693.31,0,0
H,201510,201610,0,MXP,19.3776,1800,-300,0,0
H,201510,201611,1,MXP,18.8887,-940,0,0,0
H,201510,201611,0,MXP,18.8887,-46551.1,0,0,0
H,201510,201612,0,MXP,20.5155,3871.38,-5747.78,300,0
H,201510,201701,0,MXP,20.6194,13.79,-294.59,0,0
H,201510,201704,0,MXP,18.7955,1281,-1281,150,0
H,201510,201710,0,MXP,18.159,1899.59,-380,0,0
H,201510,201801,0,MXP,19.6629,-1519.59,0,0,0
H,201510,201802,0,MXP,18.6069,404.1,-404.1,0,0
H,201511,201511,1,MXP,16.5244,25500,0,0,0
H,201511,201511,0,MXP,16.5244,631294.25,-38973.89,750,0
H,201511,201512,0,MXP,16.5856,372420.13,-834967.71,32500,0
H,201511,201512,1,MXP,16.5856,136706.63,-160706.63,550,0
H,201511,201601,0,MXP,17.2487,56163.92,-80781.45,1050,0
H,201511,201601,1,MXP,17.2487,15821.66,-16721.66,0,0
H,201511,201602,0,MXP,18.1935,66354.35,-101881.48,1600,0
H,201511,201602,1,MXP,18.1935,10119.95,-10719.95,0,0
H,201511,201603,1,MXP,18.102,67037.42,-67037.42,0,0
H,201511,201603,0,MXP,18.102,67108.46,-85330.35,1050,0
H,201511,201604,1,MXP,17.237,44274.8,-44274.8,0,0
H,201511,201604,0,MXP,17.237,41642.8,-40642.8,150,0
H,201511,201605,0,MXP,17.1767,23483.93,-17713.93,1250,0
H,201511,201605,1,MXP,17.1767,18958.44,-18958.44,0,0
H,201511,201606,0,MXP,18.4118,35223.68,-28817.74,200,0
H,201511,201607,0,MXP,18.4646,1280,-1280,0,0
H,201511,201608,0,MXP,18.7837,14762.06,-15286.22,0,0
H,201511,201609,0,MXP,18.8611,17636.48,-18284.12,0,0
H,201511,201610,0,MXP,19.3776,3883.58,-6053.98,250,0
H,201511,201611,0,MXP,18.8887,4907.9,-4907.9,0,0
H,201511,201612,0,MXP,20.5155,-56197.09,-5042.88,0,0
H,201511,201704,0,MXP,18.7955,1831,-1831,466.67,0
H,201511,201705,0,MXP,18.9594,1322.81,-1322.81,0,0
H,201511,201708,1,MXP,17.8646,3500,-3500,0,0
H,201511,201710,0,MXP,18.159,1729.83,-380,0,0
H,201511,201712,1,MXP,18.6229,2844.8,-2844.8,0,0
H,201511,201801,0,MXP,19.6629,-1349.83,0,0,0
H,201511,201908,0,MXP,18.9929,1200.59,-1200.59,0,0
H,201511,201909,0,MXP,20.0696,227.59,-227.59,0,0
H,201512,201512,0,MXP,16.5856,405250.01,-34375.68,1400,0
H,201512,201512,1,MXP,16.5856,3000,0,0,0
H,201512,201601,0,MXP,17.2487,96252.33,-220613.68,1650,0
H,201512,201602,0,MXP,18.1935,90182.03,-206503.45,9500,0
H,201512,201602,1,MXP,18.1935,63167,-64667,300,0
H,201512,201603,1,MXP,18.102,22557.75,-21754.2,150,0
H,201512,201603,0,MXP,18.102,77631.51,-139601.49,3350,0
H,201512,201604,0,MXP,17.237,44037.75,-59909.54,780,0
